review_bucket,article_id,account,published_at,title,article_type_name,classification_confidence,matched_keywords,topic_tags,suggested_type,review_result,review_note,raw_path
其他/待判抽检,4115,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟江西省委副主委陈文华,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟江西省委副主委陈文华_1ee6de723bd2.md
其他/待判抽检,4116,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟河南省委副主委魏世忠,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟河南省委副主委魏世忠_37338b912301.md
其他/待判抽检,4118,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟贵州省委秘书长王明亮,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟贵州省委秘书长王明亮_c04530ff848e.md
其他/待判抽检,4119,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟重庆市委副主委黄燕苹,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟重庆市委副主委黄燕苹_5a03fbb524bb.md
其他/待判抽检,4120,中国民主同盟,2017-12-10,代表访谈微视频 | 民盟陇南市委主委高天佑,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2017-12-10_代表访谈微视频 _ 民盟陇南市委主委高天佑_a85e02141aa5.md
其他/待判抽检,8816,群言杂志,2017-12-15,夏烈：为什么要提网络文学创作的“中华性”,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2017-12-15_夏烈：为什么要提网络文学创作的“中华性”_548f004d0b43.md
其他/待判抽检,9128,群言杂志,2018-01-03,电梯间里的人生大戏,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-01-03_电梯间里的人生大戏_8cc2ba4134ce.md
其他/待判抽检,8853,群言杂志,2018-03-08,妇女节，我们来谈谈婚姻,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-03-08_妇女节，我们来谈谈婚姻_45f7769684dd.md
其他/待判抽检,3676,中国民主同盟,2018-03-21,丁仲礼做客人民网强国论坛,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-03-21_丁仲礼做客人民网强国论坛_8c3013fe8e90.md
其他/待判抽检,8884,群言杂志,2018-04-09,导师与研究生：师徒如父子？,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-04-09_导师与研究生：师徒如父子？_ef45668d9ce4.md
其他/待判抽检,8880,群言杂志,2018-05-04,对新文化运动的再反省,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-05-04_对新文化运动的再反省_f965eba743ee.md
其他/待判抽检,2904,中国民主同盟,2018-05-12,“5·12”感恩 | 汶川：十年淬炼 十年新生,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-05-12_“5·12”感恩 _ 汶川：十年淬炼 十年新生_1a4547e26033.md
其他/待判抽检,9360,群言杂志,2018-06-07,高考到底是什么,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-06-07_高考到底是什么_1e7e9deb30db.md
其他/待判抽检,8825,群言杂志,2018-07-20,大家小文 | 金开诚：漫话清高,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-07-20_大家小文 _ 金开诚：漫话清高_3d9c5bca1a76.md
其他/待判抽检,3532,中国民主同盟,2018-08-02,一带一路 | 在古丝绸之路的起点，他们来了一次精彩的“快闪”秀,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-08-02_一带一路 _ 在古丝绸之路的起点，他们来了一次精彩的“快闪”秀_a67a2e2d5c96.md
其他/待判抽检,8885,群言杂志,2018-09-21,小小绝酥饼背后的武汉老字号变迁史,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-09-21_小小绝酥饼背后的武汉老字号变迁史_d53c0081e7de.md
其他/待判抽检,3913,中国民主同盟,2018-09-24,中秋送好礼喽~！快来！,其他/待判,0,,宣传写作,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2018-09-24_中秋送好礼喽~！快来！_e21c75bd63a8.md
其他/待判抽检,8389,群言杂志,2018-09-26,【征文选登】小武,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/群言杂志/2018-09-26_【征文选登】小武_ee59ad722dc5.md
其他/待判抽检,5856,中国民主同盟,2019-01-01,新年快乐！,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-01-01_新年快乐！_baa3b0b3e6e5.md
其他/待判抽检,5713,中国民主同盟,2019-01-18,我在南极做科考 | 民盟盟员胡小刚中山站极地科考记,其他/待判,0,,,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/中国民主同盟/2019-01-18_我在南极做科考 _ 民盟盟员胡小刚中山站极地科考记_a2fd94a5fb49.md
其他/待判抽检,2499,上海民盟,2019-01-23,陈群主委看望慰问老领导,其他/待判,0,,上海民盟,,,,/Users/cheer/Documents/mllm-wiki-kb/data/raw/上海民盟/2019-01-23_陈群主委看望慰问老领导_fd081886d9b4.md
